6.569665431976318359e+00,3.047300100326538086e+00
2.563724517822265625e+00,1.239999979734420776e-01
2.212060928344726562e+00,2.076999992132186890e-01
1.416352391242980957e+00,1.308200001716613770e+00
1.772467255592346191e+00,1.519000053405761719e+00
4.563348770141601562e+00,2.851999998092651367e+00
1.524778962135314941e+00,1.860000014305114746e+00
1.833305120468139648e+00,1.590299963951110840e+00
1.537210822105407715e+00,2.194799900054931641e+00
5.701386928558349609e-01,5.796999931335449219e-01
1.557753562927246094e+00,1.897199988365173340e+00
6.067624092102050781e-01,4.650000035762786865e-01
9.841662645339965820e-01,1.057100057601928711e+00
1.061144351959228516e+00,1.091199994087219238e+00
5.843102931976318359e-01,4.990999996662139893e-01
1.308037877082824707e+00,1.131500005722045898e+00
2.903914451599121094e+00,2.665999889373779297e+00
1.557135939598083496e+00,1.912700057029724121e+00
8.906370401382446289e-01,3.781999945640563965e-01
1.474194765090942383e+00,1.791800022125244141e+00
2.673125982284545898e+00,2.579200029373168945e+00
1.436327457427978516e+00,1.261700034141540527e+00
6.263552904129028320e-01,6.417000293731689453e-01
1.552828192710876465e+00,1.531399965286254883e+00
1.965905308723449707e+00,2.417999953031539917e-01
6.810844540596008301e-01,8.090999722480773926e-01
5.407190799713134766e+00,2.917099952697753906e+00
1.594948410987854004e+00,2.008800029754638672e+00
1.617525577545166016e+00,1.689499974250793457e+00
1.497704386711120605e+00,1.708099961280822754e+00
5.653733015060424805e-01,5.270000100135803223e-01
2.766371250152587891e+00,2.619499921798706055e+00
2.337017297744750977e+00,1.952999979257583618e-01
1.386053562164306641e+00,1.416700005531311035e+00
1.050031781196594238e+00,9.826999902725219727e-01
1.099651932716369629e+00,9.671999812126159668e-01
1.727017283439636230e+00,1.649199962615966797e+00
1.365706324577331543e+00,1.444599986076354980e+00
3.469870805740356445e+00,2.759000062942504883e+00
1.498979091644287109e+00,2.300199985504150391e+00
2.654975414276123047e+00,7.750000059604644775e-02
5.274212837219238281e+00,2.910900115966796875e+00
1.389039635658264160e+00,1.388800024986267090e+00
2.214550971984863281e+00,2.442800045013427734e+00
4.335481166839599609e+00,2.830300092697143555e+00
1.048329949378967285e+00,1.106699943542480469e+00
2.539080619812011719e+00,1.425999999046325684e-01
1.669076681137084961e+00,1.664700031280517578e+00
1.564298510551452637e+00,2.182399988174438477e+00
1.552146553993225098e+00,1.915799975395202637e+00
1.610589861869812012e+00,1.596500039100646973e+00
2.725908279418945312e+00,1.084999963641166687e-01
2.130366086959838867e+00,2.427299976348876953e+00
2.314608335494995117e+00,2.470700025558471680e+00
1.357557654380798340e+00,1.339200019836425781e+00
1.483764648437500000e+00,2.312599897384643555e+00
2.093884468078613281e+00,2.511000037193298340e-01
4.272595882415771484e+00,2.833400011062622070e+00
2.256175756454467773e+00,2.452100038528442383e+00
1.126317262649536133e+00,1.199699997901916504e+00
5.625391602516174316e-01,5.611000061035156250e-01
1.580929160118103027e+00,1.980900049209594727e+00
6.848898887634277344e+00,3.078299999237060547e+00
1.547094702720642090e+00,3.224000036716461182e-01
3.064129829406738281e+00,2.718699932098388672e+00
1.534507036209106445e+00,2.204099893569946289e+00
1.596194148063659668e+00,1.996399998664855957e+00
1.626451492309570312e+00,1.500399947166442871e+00
5.938080310821533203e+00,2.982199907302856445e+00
9.343879222869873047e-01,8.927999734878540039e-01
1.448279976844787598e+00,1.289600014686584473e+00
6.030861854553222656e+00,2.979099988937377930e+00
9.910351634025573730e-01,9.858000278472900391e-01
2.006040811538696289e+00,2.572999894618988037e-01
4.892590522766113281e+00,2.886100053787231445e+00
1.207537531852722168e+00,1.208999991416931152e+00
9.128085970878601074e-01,9.207000136375427246e-01
1.225460886955261230e+00,1.032299995422363281e+00
1.915067434310913086e+00,2.383899927139282227e+00
1.486258864402770996e+00,2.321899890899658203e+00
1.046227216720581055e+00,1.125300049781799316e+00
1.620006561279296875e+00,1.627500057220458984e+00
5.600466728210449219e+00,2.948100090026855469e+00
3.026241064071655273e+00,2.712500095367431641e+00
2.350683450698852539e+00,2.046000063419342041e-01
6.228083133697509766e+00,3.013200044631958008e+00
1.635859847068786621e+00,1.565500020980834961e+00
6.256268620491027832e-01,4.185000061988830566e-01
1.569175004959106445e+00,1.918900012969970703e+00
1.797501802444458008e+00,2.851999998092651367e-01
2.912643194198608398e+00,2.675299882888793945e+00
1.617689847946166992e+00,1.956099987030029297e+00
5.691643357276916504e-01,5.300999879837036133e-01
1.681649327278137207e+00,1.611999988555908203e+00
5.621607899665832520e-01,5.363000035285949707e-01
1.517213225364685059e+00,1.847599983215332031e+00
1.744184494018554688e+00,2.359100103378295898e+00
2.659165620803833008e+00,5.270000174641609192e-02
2.198116302490234375e+00,2.433500051498413086e+00
1.484484910964965820e+00,2.315700054168701172e+00
1.561355710029602051e+00,2.058399915695190430e+00
